date,ticker,open,high,low,close,volume
2026-03-10,PFE,26.81999969482422,27.290000915527344,26.520000457763672,27.15999984741211,42783500
2026-03-04,ABBV,233.55999755859375,237.11000061035156,232.0800018310547,236.19000244140625,5380800
2026-03-05,ABBV,233.4199981689453,234.8000030517578,228.0,232.35000610351562,9423100
2026-03-06,ABBV,230.36000061035156,231.60000610351562,226.8000030517578,230.11000061035156,6139600
2026-03-09,ABBV,229.97000122070312,230.67999267578125,223.22999572753906,227.4499969482422,7915800
2026-03-10,ABBV,227.66000366210938,231.27000427246094,226.16000366210938,227.00999450683594,6464500
2026-03-04,MRK,119.43000030517578,120.87000274658203,117.86000061035156,120.27999877929688,6700900
2026-03-05,MRK,119.11000061035156,119.52999877929688,114.44999694824219,116.06999969482422,14516000
2026-03-06,MRK,115.16000366210938,116.36000061035156,113.81999969482422,115.79000091552734,12809300
2026-03-09,MRK,114.9800033569336,117.26000213623047,114.11000061035156,117.11000061035156,8321600
2026-03-10,MRK,117.23999786376953,119.0,116.66999816894531,117.08999633789062,9733300
2026-03-04,LLY,1011.6300048828125,1015.6599731445312,993.6599731445312,1003.5700073242188,1965500
2026-03-05,LLY,990.0,993.5599975585938,965.5999755859375,983.260009765625,3769900
2026-03-06,LLY,975.0,991.219970703125,966.0900268554688,990.3300170898438,2627800
2026-03-09,LLY,986.8900146484375,1008.9299926757812,980.5800170898438,1008.3900146484375,2802200
2026-03-10,LLY,1006.0,1012.0,994.0,1001.3499755859375,1661000
2026-03-04,TMO,510.0,517.6500244140625,508.95001220703125,512.6900024414062,1679200
2026-03-05,TMO,503.17999267578125,520.5800170898438,502.0,518.8400268554688,3283700
2026-03-06,TMO,511.32000732421875,514.3800048828125,500.0,501.9700012207031,1637000
2026-03-09,TMO,496.2200012207031,510.6000061035156,492.1300048828125,509.9700012207031,2210500
2026-03-10,TMO,509.0,509.94000244140625,497.94000244140625,500.0799865722656,1864200
2026-03-04,ABT,113.66000366210938,113.94999694824219,112.02999877929688,113.0999984741211,4613500
2026-03-05,ABT,111.94999694824219,112.0,110.5199966430664,111.04000091552734,8008900
2026-03-06,ABT,110.72000122070312,110.72000122070312,108.33999633789062,109.55999755859375,11100400
2026-03-09,ABT,109.41999816894531,112.73999786376953,108.94000244140625,112.6500015258789,13560800
2026-03-10,ABT,112.27999877929688,112.44999694824219,109.80000305175781,110.55000305175781,8743900
2026-03-04,DHR,204.61000061035156,206.77999877929688,203.0399932861328,204.72999572753906,2958400
2026-03-05,DHR,202.27000427246094,204.7100067138672,199.72000122070312,202.0,4771400
2026-03-06,DHR,200.0,200.82000732421875,195.11000061035156,195.5,4237700
2026-03-09,DHR,194.8300018310547,199.38999938964844,193.38999938964844,198.8000030517578,3522600
2026-03-10,DHR,198.16000366210938,198.55999755859375,195.16000366210938,195.22000122070312,3189600
